 26-09-17,05:36:10,Ch6,VMIX OVL,VDIF OVL
 26-09-17,05:37:10,Ch2,VDIF OVL
 26-09-17,14:56:46,Ch6,T. OVER
 26-09-17,14:58:47,Ch6,T. OVER
 26-09-17,14:59:47,Ch6,T. OVER
 26-09-17,15:00:47,Ch6,T. OVER
 26-09-17,15:01:47,Ch6,T. OVER
 26-09-17,15:02:48,Ch6,T. OVER
 26-09-17,15:03:48,Ch6,T. OVER
 26-09-17,15:04:48,Ch6,T. OVER
 26-09-17,15:05:48,Ch6,T. OVER
 26-09-17,15:06:48,Ch6,T. OVER
 26-09-17,15:07:48,Ch6,T. OVER
 26-09-17,15:08:48,Ch6,T. OVER
 26-09-17,15:09:48,Ch6,T. OVER
 26-09-17,15:10:48,Ch6,T. OVER
 26-09-17,15:11:49,Ch6,T. OVER
 26-09-17,15:12:49,Ch6,T. OVER
 26-09-17,15:13:49,Ch6,T. OVER
 26-09-17,15:14:49,Ch6,T. OVER
 26-09-17,15:15:49,Ch6,T. OVER
 26-09-17,15:16:50,Ch6,T. OVER
 26-09-17,15:17:50,Ch6,T. OVER
 26-09-17,15:18:50,Ch6,T. OVER
 26-09-17,15:19:50,Ch6,T. OVER
 26-09-17,15:20:50,Ch6,T. OVER
 26-09-17,15:21:50,Ch6,T. OVER
 26-09-17,15:22:51,Ch6,T. OVER
 26-09-17,15:23:51,Ch6,T. OVER
 26-09-17,15:24:51,Ch6,T. OVER
 26-09-17,15:25:51,Ch6,T. OVER
 26-09-17,15:26:51,Ch6,T. OVER
 26-09-17,15:27:51,Ch6,T. OVER
 26-09-17,15:28:51,Ch6,T. OVER
 26-09-17,15:29:51,Ch6,T. OVER
 26-09-17,15:30:51,Ch6,T. OVER
 26-09-17,15:31:52,Ch6,T. OVER
 26-09-17,15:32:52,Ch6,T. OVER
 26-09-17,15:33:52,Ch6,T. OVER
 26-09-17,15:34:52,Ch6,T. OVER
 26-09-17,15:35:52,Ch6,T. OVER
 26-09-17,15:36:52,Ch6,T. OVER
 26-09-17,15:37:52,Ch6,T. OVER
 26-09-17,15:38:52,Ch6,T. OVER
 26-09-17,15:39:52,Ch6,T. OVER
 26-09-17,15:40:53,Ch6,T. OVER
 26-09-17,15:41:53,Ch6,T. OVER
 26-09-17,15:42:53,Ch6,T. OVER
 26-09-17,15:43:53,Ch6,T. OVER
 26-09-17,15:44:53,Ch6,T. OVER
 26-09-17,15:45:53,Ch6,T. OVER
 26-09-17,15:46:53,Ch6,T. OVER
 26-09-17,15:47:53,Ch6,T. OVER
 26-09-17,15:48:54,Ch6,T. OVER
 26-09-17,15:49:54,Ch6,T. OVER
 26-09-17,15:50:54,Ch6,T. OVER
 26-09-17,15:51:54,Ch6,T. OVER
 26-09-17,15:52:54,Ch6,T. OVER
 26-09-17,15:53:54,Ch6,T. OVER
 26-09-17,15:54:55,Ch6,T. OVER
 26-09-17,15:55:55,Ch6,T. OVER
 26-09-17,15:56:55,Ch6,T. OVER
 26-09-17,15:57:55,Ch6,T. OVER
 26-09-17,15:58:55,Ch6,T. OVER
 26-09-17,15:59:55,Ch6,T. OVER
 26-09-17,16:00:55,Ch6,T. OVER
 26-09-17,16:01:55,Ch6,T. OVER
 26-09-17,16:02:56,Ch6,T. OVER
 26-09-17,16:03:56,Ch6,T. OVER
 26-09-17,16:04:56,Ch6,T. OVER
 26-09-17,16:05:56,Ch6,T. OVER
 26-09-17,16:06:56,Ch6,T. OVER
 26-09-17,16:07:56,Ch6,T. OVER
 26-09-17,16:08:56,Ch6,T. OVER
 26-09-17,16:09:56,Ch6,T. OVER
 26-09-17,16:10:56,Ch6,T. OVER
 26-09-17,16:11:56,Ch6,T. OVER
 26-09-17,16:12:57,Ch6,T. OVER
 26-09-17,16:13:57,Ch6,T. OVER
 26-09-17,16:14:57,Ch6,T. OVER
 26-09-17,16:15:58,Ch6,T. OVER
 26-09-17,16:16:58,Ch6,T. OVER
 26-09-17,16:17:58,Ch6,T. OVER
 26-09-17,16:18:58,Ch6,T. OVER
 26-09-17,16:19:59,Ch6,T. OVER
 26-09-17,16:20:59,Ch6,T. OVER
 26-09-17,16:21:59,Ch6,T. OVER
 26-09-17,16:22:59,Ch6,T. OVER
 26-09-17,16:23:59,Ch6,T. OVER
 26-09-17,16:24:59,Ch6,T. OVER
 26-09-17,16:25:59,Ch6,T. OVER
 26-09-17,16:26:59,Ch6,T. OVER
 26-09-17,16:27:59,Ch6,T. OVER
 26-09-17,16:28:59,Ch6,T. OVER
 26-09-17,16:30:00,Ch6,T. OVER
 26-09-17,16:31:00,Ch6,T. OVER
 26-09-17,16:32:00,Ch6,T. OVER
 26-09-17,16:33:00,Ch6,T. OVER
 26-09-17,16:34:00,Ch6,T. OVER
 26-09-17,16:35:00,Ch6,T. OVER
 26-09-17,16:36:01,Ch6,T. OVER
 26-09-17,16:37:01,Ch6,T. OVER
 26-09-17,16:38:01,Ch6,T. OVER
 26-09-17,16:39:01,Ch6,T. OVER
 26-09-17,16:40:01,Ch6,T. OVER
 26-09-17,16:41:01,Ch6,T. OVER
 26-09-17,16:42:02,Ch6,T. OVER
 26-09-17,16:43:02,Ch6,T. OVER
 26-09-17,16:44:02,Ch6,T. OVER
 26-09-17,16:45:02,Ch6,T. OVER
 26-09-17,16:46:02,Ch6,T. OVER
 26-09-17,16:47:03,Ch6,T. OVER
 26-09-17,16:48:03,Ch6,T. OVER
 26-09-17,16:49:03,Ch6,T. OVER
 26-09-17,16:50:03,Ch6,T. OVER
 26-09-17,16:51:03,Ch6,T. OVER
 26-09-17,16:52:04,Ch6,T. OVER
 26-09-17,16:53:04,Ch6,T. OVER
 26-09-17,16:54:04,Ch6,T. OVER
 26-09-17,16:55:04,Ch6,T. OVER
 26-09-17,16:56:04,Ch6,T. OVER
 26-09-17,16:57:04,Ch6,T. OVER
 26-09-17,16:58:05,Ch6,T. OVER
 26-09-17,16:59:05,Ch6,T. OVER
 26-09-17,17:00:05,Ch6,T. OVER
 26-09-17,17:01:06,Ch6,T. OVER
 26-09-17,17:02:06,Ch6,T. OVER
 26-09-17,17:03:06,Ch6,T. OVER
 26-09-17,17:04:06,Ch6,T. OVER
 26-09-17,17:05:06,Ch6,T. OVER
 26-09-17,17:06:06,Ch6,T. OVER
 26-09-17,17:07:06,Ch6,T. OVER
 26-09-17,17:08:06,Ch6,T. OVER
 26-09-17,17:09:07,Ch6,T. OVER
 26-09-17,17:10:07,Ch6,T. OVER
 26-09-17,17:11:07,Ch6,T. OVER
 26-09-17,17:12:07,Ch6,T. OVER
 26-09-17,17:13:07,Ch6,T. OVER
 26-09-17,17:14:07,Ch6,T. OVER
 26-09-17,17:15:07,Ch6,T. OVER
 26-09-17,17:16:07,Ch6,T. OVER
 26-09-17,17:17:07,Ch6,T. OVER
 26-09-17,17:18:07,Ch6,T. OVER
 26-09-17,17:19:07,Ch6,T. OVER
 26-09-17,17:20:07,Ch6,T. OVER
 26-09-17,17:21:07,Ch6,T. OVER
