 19-12-16,00:00:40,Ch6,T. OVER
 19-12-16,00:01:40,Ch6,T. OVER
 19-12-16,00:02:40,Ch6,T. OVER
 19-12-16,00:03:40,Ch6,T. OVER
 19-12-16,00:04:40,Ch6,T. OVER
 19-12-16,00:05:40,Ch6,T. OVER
 19-12-16,00:06:41,Ch6,T. OVER
 19-12-16,00:07:41,Ch6,T. OVER
 19-12-16,00:08:41,Ch6,T. OVER
 19-12-16,00:09:41,Ch6,T. OVER
 19-12-16,00:10:41,Ch6,T. OVER
 19-12-16,00:11:41,Ch6,T. OVER
 19-12-16,00:12:41,Ch6,T. OVER
 19-12-16,00:13:41,Ch6,T. OVER
 19-12-16,00:14:41,Ch6,T. OVER
 19-12-16,00:15:41,Ch6,T. OVER
 19-12-16,00:16:41,Ch6,T. OVER
 19-12-16,00:17:42,Ch6,T. OVER
 19-12-16,00:18:42,Ch6,T. OVER
 19-12-16,00:19:42,Ch6,T. OVER
 19-12-16,00:20:42,Ch6,T. OVER
 19-12-16,00:21:42,Ch6,T. OVER
 19-12-16,00:22:42,Ch6,T. OVER
 19-12-16,00:23:42,Ch6,T. OVER
 19-12-16,00:24:42,Ch6,T. OVER
 19-12-16,00:25:43,Ch6,T. OVER
 19-12-16,00:26:43,Ch6,T. OVER
 19-12-16,00:27:43,Ch6,T. OVER
 19-12-16,00:28:43,Ch6,T. OVER
 19-12-16,00:29:43,Ch6,T. OVER
 19-12-16,00:30:43,Ch6,T. OVER
 19-12-16,00:31:43,Ch6,T. OVER
 19-12-16,00:32:43,Ch6,T. OVER
 19-12-16,00:33:43,Ch6,T. OVER
 19-12-16,00:34:43,Ch6,T. OVER
 19-12-16,00:35:43,Ch6,T. OVER
 19-12-16,00:36:43,Ch6,T. OVER
 19-12-16,00:37:44,Ch6,T. OVER
 19-12-16,00:38:44,Ch6,T. OVER
 19-12-16,00:39:44,Ch6,T. OVER
 19-12-16,00:40:44,Ch6,T. OVER
 19-12-16,00:41:44,Ch6,T. OVER
 19-12-16,00:42:44,Ch6,T. OVER
 19-12-16,00:43:44,Ch6,T. OVER
 19-12-16,00:44:44,Ch6,T. OVER
 19-12-16,00:45:44,Ch6,T. OVER
 19-12-16,00:46:44,Ch6,T. OVER
 19-12-16,00:47:45,Ch6,T. OVER
 19-12-16,00:48:45,Ch6,T. OVER
 19-12-16,00:49:45,Ch6,T. OVER
 19-12-16,00:50:45,Ch6,T. OVER
 19-12-16,00:51:45,Ch6,T. OVER
 19-12-16,00:52:45,Ch6,T. OVER
 19-12-16,00:53:45,Ch6,T. OVER
 19-12-16,00:54:45,Ch6,T. OVER
 19-12-16,00:55:46,Ch6,T. OVER
 19-12-16,00:56:46,Ch6,T. OVER
 19-12-16,00:57:46,Ch6,T. OVER
 19-12-16,00:58:46,Ch6,T. OVER
 19-12-16,00:59:46,Ch6,T. OVER
 19-12-16,01:00:46,Ch6,T. OVER
 19-12-16,01:01:46,Ch6,T. OVER
 19-12-16,01:02:46,Ch6,T. OVER
 19-12-16,01:03:46,Ch6,T. OVER
 19-12-16,01:04:46,Ch6,T. OVER
 19-12-16,01:05:47,Ch6,T. OVER
 19-12-16,01:06:47,Ch6,T. OVER
 19-12-16,01:07:47,Ch6,T. OVER
 19-12-16,01:08:47,Ch6,T. OVER
 19-12-16,01:09:47,Ch6,T. OVER
 19-12-16,01:10:47,Ch6,T. OVER
 19-12-16,01:11:47,Ch6,T. OVER
 19-12-16,01:12:47,Ch6,T. OVER
 19-12-16,01:13:47,Ch6,T. OVER
 19-12-16,01:14:47,Ch6,T. OVER
 19-12-16,01:15:47,Ch6,T. OVER
 19-12-16,01:16:47,Ch6,T. OVER
 19-12-16,01:17:47,Ch6,T. OVER
 19-12-16,01:18:48,Ch6,T. OVER
 19-12-16,01:19:48,Ch6,T. OVER
 19-12-16,01:20:48,Ch6,T. OVER
 19-12-16,01:21:48,Ch6,T. OVER
 19-12-16,01:22:48,Ch6,T. OVER
 19-12-16,01:23:48,Ch6,T. OVER
 19-12-16,01:24:48,Ch6,T. OVER
 19-12-16,01:25:48,Ch6,T. OVER
 19-12-16,01:26:48,Ch6,T. OVER
 19-12-16,01:27:48,Ch6,T. OVER
 19-12-16,01:28:49,Ch6,T. OVER
 19-12-16,01:29:49,Ch6,T. OVER
 19-12-16,01:30:49,Ch6,T. OVER
 19-12-16,01:31:49,Ch6,T. OVER
 19-12-16,01:32:49,Ch6,T. OVER
 19-12-16,01:33:49,Ch6,T. OVER
 19-12-16,01:34:49,Ch6,T. OVER
 19-12-16,01:35:49,Ch6,T. OVER
 19-12-16,01:36:49,Ch6,T. OVER
 19-12-16,01:37:49,Ch6,T. OVER
 19-12-16,01:38:49,Ch6,T. OVER
 19-12-16,01:39:49,Ch6,T. OVER
 19-12-16,01:40:49,Ch6,T. OVER
 19-12-16,01:41:49,Ch6,T. OVER
 19-12-16,01:42:50,Ch6,T. OVER
 19-12-16,01:43:50,Ch6,T. OVER
 19-12-16,01:44:50,Ch6,T. OVER
 19-12-16,01:45:50,Ch6,T. OVER
 19-12-16,01:46:50,Ch6,T. OVER
 19-12-16,01:47:50,Ch6,T. OVER
 19-12-16,01:48:50,Ch6,T. OVER
 19-12-16,01:49:50,Ch6,T. OVER
 19-12-16,01:50:50,Ch6,T. OVER
 19-12-16,01:51:50,Ch6,T. OVER
 19-12-16,01:52:51,Ch6,T. OVER
 19-12-16,01:53:51,Ch6,T. OVER
 19-12-16,01:54:51,Ch6,T. OVER
 19-12-16,01:55:51,Ch6,T. OVER
 19-12-16,01:56:51,Ch6,T. OVER
 19-12-16,01:57:51,Ch6,T. OVER
 19-12-16,01:58:51,Ch6,T. OVER
 19-12-16,01:59:52,Ch6,T. OVER
 19-12-16,02:00:52,Ch6,T. OVER
 19-12-16,02:01:52,Ch6,T. OVER
 19-12-16,02:02:52,Ch6,T. OVER
 19-12-16,02:03:52,Ch6,T. OVER
 19-12-16,02:04:53,Ch6,T. OVER
 19-12-16,02:05:53,Ch6,T. OVER
 19-12-16,02:06:53,Ch6,T. OVER
 19-12-16,02:07:53,Ch6,T. OVER
 19-12-16,02:08:53,Ch6,T. OVER
 19-12-16,02:09:53,Ch6,T. OVER
 19-12-16,02:10:53,Ch6,T. OVER
 19-12-16,02:11:53,Ch6,T. OVER
 19-12-16,02:12:53,Ch6,T. OVER
 19-12-16,02:13:53,Ch6,T. OVER
 19-12-16,02:14:53,Ch6,T. OVER
 19-12-16,02:15:53,Ch6,T. OVER
 19-12-16,02:16:53,Ch6,T. OVER
 19-12-16,02:17:53,Ch6,T. OVER
 19-12-16,02:18:53,Ch6,T. OVER
 19-12-16,02:19:53,Ch6,T. OVER
 19-12-16,02:20:53,Ch6,T. OVER
 19-12-16,02:21:53,Ch6,T. OVER
 19-12-16,02:22:53,Ch6,T. OVER
 19-12-16,02:23:53,Ch6,T. OVER
 19-12-16,02:24:54,Ch6,T. OVER
 19-12-16,02:25:54,Ch6,VMIX OVL,T. OVER
 19-12-16,02:26:54,Ch6,T. OVER
 19-12-16,02:27:54,Ch6,T. OVER
 19-12-16,02:28:54,Ch6,T. OVER
 19-12-16,02:29:54,Ch6,T. OVER
 19-12-16,02:30:54,Ch6,T. OVER
 19-12-16,02:31:54,Ch6,T. OVER
 19-12-16,02:32:55,Ch6,T. OVER
 19-12-16,02:33:55,Ch6,T. OVER
 19-12-16,02:34:55,Ch6,T. OVER
 19-12-16,02:35:55,Ch6,T. OVER
 19-12-16,02:36:55,Ch6,T. OVER
 19-12-16,02:37:55,Ch6,T. OVER
 19-12-16,02:38:55,Ch6,T. OVER
 19-12-16,02:39:55,Ch6,T. OVER
 19-12-16,02:40:55,Ch6,T. OVER
 19-12-16,02:41:55,Ch6,T. OVER
 19-12-16,02:42:55,Ch6,T. OVER
 19-12-16,02:43:55,Ch6,T. OVER
 19-12-16,02:44:56,Ch6,T. OVER
 19-12-16,02:45:56,Ch6,T. OVER
 19-12-16,02:46:56,Ch6,T. OVER
 19-12-16,02:47:56,Ch6,T. OVER
 19-12-16,02:48:56,Ch6,T. OVER
 19-12-16,02:49:56,Ch6,T. OVER
 19-12-16,02:50:56,Ch6,T. OVER
 19-12-16,02:51:56,Ch6,T. OVER
 19-12-16,02:52:56,Ch6,T. OVER
 19-12-16,02:53:56,Ch6,T. OVER
 19-12-16,02:54:56,Ch6,T. OVER
 19-12-16,02:55:56,Ch6,T. OVER
 19-12-16,02:56:56,Ch6,T. OVER
 19-12-16,02:57:57,Ch6,T. OVER
 19-12-16,02:58:57,Ch6,T. OVER
 19-12-16,02:59:57,Ch6,T. OVER
 19-12-16,03:00:57,Ch6,T. OVER
 19-12-16,03:01:57,Ch6,T. OVER
 19-12-16,03:02:57,Ch6,T. OVER
 19-12-16,03:03:57,Ch6,T. OVER
 19-12-16,03:04:58,Ch6,T. OVER
 19-12-16,03:05:58,Ch6,T. OVER
 19-12-16,03:06:58,Ch6,T. OVER
 19-12-16,03:07:58,Ch6,T. OVER
 19-12-16,03:08:58,Ch6,T. OVER
 19-12-16,03:09:58,Ch6,T. OVER
 19-12-16,03:10:58,Ch6,T. OVER
 19-12-16,03:11:58,Ch6,T. OVER
 19-12-16,03:12:58,Ch6,T. OVER
 19-12-16,03:13:58,Ch6,T. OVER
 19-12-16,03:14:58,Ch6,T. OVER
 19-12-16,03:15:58,Ch6,T. OVER
 19-12-16,03:16:58,Ch6,T. OVER
 19-12-16,03:17:58,Ch6,T. OVER
 19-12-16,03:18:58,Ch6,T. OVER
 19-12-16,03:19:58,Ch6,T. OVER
 19-12-16,03:20:58,Ch6,T. OVER
 19-12-16,03:21:59,Ch6,T. OVER
 19-12-16,03:22:59,Ch6,T. OVER
 19-12-16,03:23:59,Ch6,T. OVER
 19-12-16,03:24:59,Ch6,T. OVER
 19-12-16,03:25:59,Ch6,T. OVER
 19-12-16,03:26:59,Ch6,T. OVER
 19-12-16,03:27:59,Ch6,T. OVER
 19-12-16,03:28:59,Ch6,T. OVER
 19-12-16,03:29:59,Ch6,T. OVER
 19-12-16,03:31:00,Ch6,T. OVER
 19-12-16,03:32:00,Ch6,T. OVER
 19-12-16,03:33:00,Ch6,T. OVER
 19-12-16,03:34:00,Ch6,T. OVER
 19-12-16,03:35:00,Ch6,T. OVER
 19-12-16,03:36:00,Ch6,T. OVER
 19-12-16,03:37:00,Ch6,T. OVER
 19-12-16,03:38:00,Ch6,T. OVER
 19-12-16,03:39:00,Ch6,T. OVER
 19-12-16,03:40:01,Ch6,T. OVER
 19-12-16,03:41:01,Ch6,T. OVER
 19-12-16,03:42:01,Ch6,T. OVER
 19-12-16,03:43:01,Ch6,T. OVER
 19-12-16,03:44:01,Ch6,T. OVER
 19-12-16,03:45:01,Ch6,T. OVER
 19-12-16,03:46:01,Ch6,T. OVER
 19-12-16,03:47:01,Ch6,T. OVER
 19-12-16,03:48:01,Ch6,T. OVER
 19-12-16,03:49:01,Ch6,T. OVER
 19-12-16,03:50:01,Ch6,T. OVER
 19-12-16,03:51:01,Ch6,T. OVER
 19-12-16,03:52:02,Ch6,T. OVER
 19-12-16,03:53:02,Ch6,T. OVER
 19-12-16,03:54:02,Ch6,T. OVER
 19-12-16,03:55:02,Ch6,T. OVER
 19-12-16,03:56:02,Ch6,T. OVER
 19-12-16,03:57:02,Ch6,T. OVER
 19-12-16,03:58:02,Ch6,T. OVER
 19-12-16,03:59:02,Ch6,T. OVER
 19-12-16,04:00:02,Ch6,T. OVER
 19-12-16,04:01:02,Ch6,T. OVER
 19-12-16,04:02:02,Ch6,T. OVER
 19-12-16,04:03:03,Ch6,T. OVER
 19-12-16,04:04:03,Ch6,T. OVER
 19-12-16,04:05:03,Ch6,T. OVER
 19-12-16,04:06:03,Ch6,T. OVER
 19-12-16,04:07:03,Ch6,T. OVER
 19-12-16,04:08:03,Ch6,T. OVER
 19-12-16,04:09:03,Ch6,T. OVER
 19-12-16,04:10:03,Ch6,T. OVER
 19-12-16,04:11:03,Ch6,T. OVER
 19-12-16,04:12:03,Ch6,T. OVER
 19-12-16,04:13:03,Ch6,T. OVER
 19-12-16,04:14:03,Ch6,T. OVER
 19-12-16,04:15:03,Ch6,T. OVER
 19-12-16,04:16:03,Ch6,T. OVER
 19-12-16,04:17:03,Ch6,T. OVER
