 13-04-19,00:00:23,7.539300E-12
 13-04-19,00:01:23,7.545700E-12
 13-04-19,00:02:23,7.541500E-12
 13-04-19,00:03:23,7.537600E-12
 13-04-19,00:04:24,7.537700E-12
 13-04-19,00:05:24,7.541800E-12
 13-04-19,00:06:24,7.542400E-12
 13-04-19,00:07:24,7.540200E-12
 13-04-19,00:08:24,7.542100E-12
 13-04-19,00:09:25,7.540100E-12
 13-04-19,00:10:25,7.540500E-12
 13-04-19,00:11:25,7.541500E-12
 13-04-19,00:12:25,7.540000E-12
 13-04-19,00:13:25,7.539700E-12
 13-04-19,00:14:25,7.544300E-12
 13-04-19,00:15:25,7.539800E-12
 13-04-19,00:16:25,7.540700E-12
 13-04-19,00:17:25,7.541800E-12
 13-04-19,00:18:26,7.541900E-12
 13-04-19,00:19:26,7.541200E-12
 13-04-19,00:20:26,7.544200E-12
 13-04-19,00:21:26,7.539200E-12
 13-04-19,00:22:27,7.542300E-12
 13-04-19,00:23:27,7.540500E-12
 13-04-19,00:24:27,7.540300E-12
 13-04-19,00:25:27,7.540800E-12
 13-04-19,00:26:27,7.540900E-12
 13-04-19,00:27:27,7.542500E-12
 13-04-19,00:28:28,7.541200E-12
 13-04-19,00:29:28,7.540300E-12
 13-04-19,00:30:28,7.539000E-12
 13-04-19,00:31:28,7.538300E-12
 13-04-19,00:32:28,7.541600E-12
 13-04-19,00:33:28,7.543300E-12
 13-04-19,00:34:29,7.540400E-12
 13-04-19,00:35:29,7.542500E-12
 13-04-19,00:36:29,7.538400E-12
 13-04-19,00:37:29,7.542300E-12
 13-04-19,00:38:29,7.544400E-12
 13-04-19,00:39:29,7.540500E-12
 13-04-19,00:40:29,7.541100E-12
 13-04-19,00:41:29,7.543000E-12
 13-04-19,00:42:30,7.540700E-12
 13-04-19,00:43:30,7.536900E-12
 13-04-19,00:44:30,7.538800E-12
 13-04-19,00:45:30,7.544300E-12
 13-04-19,00:46:30,7.542700E-12
 13-04-19,00:47:30,7.540800E-12
 13-04-19,00:48:30,7.540200E-12
 13-04-19,00:49:30,7.540500E-12
 13-04-19,00:50:30,7.538000E-12
 13-04-19,00:51:31,7.542000E-12
 13-04-19,00:52:31,7.544800E-12
 13-04-19,00:53:31,7.542300E-12
 13-04-19,00:54:31,7.539400E-12
 13-04-19,00:55:31,7.542300E-12
 13-04-19,00:56:31,7.541600E-12
 13-04-19,00:57:31,7.542000E-12
 13-04-19,00:58:32,7.541100E-12
 13-04-19,00:59:32,7.541100E-12
 13-04-19,01:00:32,7.542600E-12
 13-04-19,01:01:32,7.546400E-12
 13-04-19,01:02:33,7.538900E-12
 13-04-19,01:03:33,7.541600E-12
 13-04-19,01:04:33,7.542400E-12
 13-04-19,01:05:33,7.543300E-12
 13-04-19,01:06:33,7.542300E-12
 13-04-19,01:07:33,7.542700E-12
 13-04-19,01:08:33,7.540700E-12
 13-04-19,01:09:34,7.540000E-12
 13-04-19,01:10:34,7.541800E-12
 13-04-19,01:11:34,7.541300E-12
 13-04-19,01:12:34,7.541100E-12
 13-04-19,01:13:34,7.539700E-12
 13-04-19,01:14:34,7.537700E-12
 13-04-19,01:15:35,7.544400E-12
 13-04-19,01:16:35,7.539800E-12
 13-04-19,01:17:35,7.541200E-12
 13-04-19,01:18:35,7.539500E-12
 13-04-19,01:19:35,7.542700E-12
 13-04-19,01:20:35,7.539800E-12
 13-04-19,01:21:35,7.540800E-12
 13-04-19,01:22:35,7.540000E-12
 13-04-19,01:23:35,7.542400E-12
 13-04-19,01:24:36,7.543200E-12
 13-04-19,01:25:36,7.541400E-12
 13-04-19,01:26:36,7.537300E-12
 13-04-19,01:27:36,7.544000E-12
 13-04-19,01:28:36,7.544700E-12
 13-04-19,01:29:37,7.543400E-12
 13-04-19,01:30:37,7.542900E-12
 13-04-19,01:31:37,7.541200E-12
 13-04-19,01:32:37,7.543700E-12
 13-04-19,01:33:37,7.542600E-12
 13-04-19,01:34:38,7.541000E-12
 13-04-19,01:35:38,7.542700E-12
 13-04-19,01:36:38,7.544000E-12
 13-04-19,01:37:38,7.539900E-12
 13-04-19,01:38:38,7.543500E-12
 13-04-19,01:39:39,7.543300E-12
 13-04-19,01:40:39,7.544200E-12
 13-04-19,01:41:39,7.544500E-12
 13-04-19,01:42:39,7.539700E-12
 13-04-19,01:43:39,7.542600E-12
 13-04-19,01:44:40,7.545100E-12
 13-04-19,01:45:40,7.543000E-12
 13-04-19,01:46:40,7.542300E-12
 13-04-19,01:47:40,7.540600E-12
 13-04-19,01:48:40,7.545000E-12
 13-04-19,01:49:40,7.544000E-12
 13-04-19,01:50:41,7.544500E-12
 13-04-19,01:51:41,7.543600E-12
 13-04-19,01:52:41,7.544400E-12
 13-04-19,01:53:41,7.544800E-12
 13-04-19,01:54:41,7.541300E-12
 13-04-19,01:55:41,7.545200E-12
 13-04-19,01:56:41,7.542400E-12
 13-04-19,01:57:41,7.546800E-12
 13-04-19,01:58:42,7.545200E-12
 13-04-19,01:59:42,7.542400E-12
 13-04-19,02:00:42,7.545000E-12
 13-04-19,02:01:42,7.545700E-12
 13-04-19,02:02:42,7.542900E-12
 13-04-19,02:03:42,7.545500E-12
 13-04-19,02:04:43,7.544200E-12
 13-04-19,02:05:43,7.543200E-12
 13-04-19,02:06:43,7.543800E-12
 13-04-19,02:07:43,7.544700E-12
 13-04-19,02:08:43,7.542700E-12
 13-04-19,02:09:43,7.546100E-12
 13-04-19,02:10:43,7.547800E-12
 13-04-19,02:11:43,7.547100E-12
 13-04-19,02:12:44,7.546400E-12
 13-04-19,02:13:44,7.543100E-12
 13-04-19,02:14:44,7.545700E-12
 13-04-19,02:15:44,7.544100E-12
 13-04-19,02:16:45,7.545200E-12
 13-04-19,02:17:45,7.548300E-12
 13-04-19,02:18:45,7.542300E-12
 13-04-19,02:19:45,7.543000E-12
 13-04-19,02:20:45,7.548800E-12
 13-04-19,02:21:46,7.545700E-12
 13-04-19,02:22:46,7.544700E-12
 13-04-19,02:23:46,7.544000E-12
 13-04-19,02:24:46,7.545200E-12
 13-04-19,02:25:46,7.544000E-12
 13-04-19,02:26:46,7.543500E-12
 13-04-19,02:27:46,7.545900E-12
 13-04-19,02:28:46,7.545100E-12
 13-04-19,02:29:46,7.545300E-12
 13-04-19,02:30:46,7.541500E-12
 13-04-19,02:31:46,7.545500E-12
 13-04-19,02:32:46,7.544600E-12
 13-04-19,02:33:46,7.544000E-12
 13-04-19,02:34:47,7.543700E-12
 13-04-19,02:35:47,7.539000E-12
 13-04-19,02:36:47,7.542500E-12
 13-04-19,02:37:47,7.543500E-12
 13-04-19,02:38:47,7.547400E-12
 13-04-19,02:39:47,7.545500E-12
 13-04-19,02:40:47,7.544500E-12
 13-04-19,02:41:47,7.543300E-12
 13-04-19,02:42:48,7.544100E-12
 13-04-19,02:43:48,7.544800E-12
 13-04-19,02:44:48,7.544000E-12
 13-04-19,02:45:48,7.542000E-12
 13-04-19,02:46:48,7.545000E-12
 13-04-19,02:47:48,7.545200E-12
 13-04-19,02:48:48,7.546000E-12
 13-04-19,02:49:48,7.543900E-12
 13-04-19,02:50:48,7.542400E-12
 13-04-19,02:51:49,7.541700E-12
 13-04-19,02:52:49,7.548400E-12
 13-04-19,02:53:49,7.544100E-12
 13-04-19,02:54:49,7.545600E-12
 13-04-19,02:55:49,7.545600E-12
 13-04-19,02:56:49,7.545800E-12
 13-04-19,02:57:50,7.544500E-12
 13-04-19,02:58:50,7.543900E-12
 13-04-19,02:59:50,7.545500E-12
 13-04-19,03:00:50,7.546200E-12
 13-04-19,03:01:50,7.544200E-12
 13-04-19,03:02:51,7.542400E-12
 13-04-19,03:03:51,7.542800E-12
 13-04-19,03:04:51,7.543800E-12
 13-04-19,03:05:51,7.545700E-12
 13-04-19,03:06:51,7.544900E-12
 13-04-19,03:07:52,7.545300E-12
 13-04-19,03:08:52,7.542300E-12
 13-04-19,03:09:52,7.547400E-12
 13-04-19,03:10:52,7.544700E-12
 13-04-19,03:11:52,7.549000E-12
 13-04-19,03:12:52,7.548700E-12
 13-04-19,03:13:52,7.545900E-12
 13-04-19,03:14:52,7.544800E-12
 13-04-19,03:15:53,7.545900E-12
 13-04-19,03:16:53,7.544400E-12
 13-04-19,03:17:53,7.542700E-12
 13-04-19,03:18:53,7.547000E-12
 13-04-19,03:19:53,7.545900E-12
 13-04-19,03:20:53,7.547500E-12
 13-04-19,03:21:54,7.546400E-12
 13-04-19,03:22:54,7.544400E-12
 13-04-19,03:23:54,7.544600E-12
 13-04-19,03:24:54,7.546500E-12
 13-04-19,03:25:54,7.545900E-12
 13-04-19,03:26:54,7.543000E-12
 13-04-19,03:27:55,7.544600E-12
 13-04-19,03:28:55,7.542500E-12
 13-04-19,03:29:55,7.543100E-12
 13-04-19,03:30:55,7.548300E-12
 13-04-19,03:31:55,7.546800E-12
 13-04-19,03:32:55,7.543400E-12
 13-04-19,03:33:55,7.546700E-12
 13-04-19,03:34:56,7.544700E-12
 13-04-19,03:35:56,7.546400E-12
 13-04-19,03:36:56,7.545700E-12
 13-04-19,03:37:56,7.543600E-12
 13-04-19,03:38:57,7.546500E-12
 13-04-19,03:39:57,7.547400E-12
 13-04-19,03:40:57,7.543900E-12
 13-04-19,03:41:57,7.544800E-12
 13-04-19,03:42:57,7.542900E-12
 13-04-19,03:43:58,7.546400E-12
 13-04-19,03:44:58,7.544800E-12
 13-04-19,03:45:58,7.545200E-12
 13-04-19,03:46:58,7.543400E-12
 13-04-19,03:47:58,7.544100E-12
 13-04-19,03:48:58,7.543000E-12
 13-04-19,03:49:58,7.543900E-12
 13-04-19,03:50:59,7.544400E-12
 13-04-19,03:51:59,7.544200E-12
 13-04-19,03:52:59,7.542000E-12
 13-04-19,03:53:59,7.543400E-12
 13-04-19,03:54:59,7.545200E-12
 13-04-19,03:56:00,7.542800E-12
 13-04-19,03:57:00,7.544800E-12
 13-04-19,03:58:00,7.543000E-12
 13-04-19,03:59:00,7.543800E-12
 13-04-19,04:00:00,7.545700E-12
 13-04-19,04:01:00,7.544400E-12
 13-04-19,04:02:01,7.544800E-12
 13-04-19,04:03:01,7.542800E-12
 13-04-19,04:04:01,7.544100E-12
 13-04-19,04:05:01,7.542800E-12
 13-04-19,04:06:01,7.547700E-12
 13-04-19,04:07:01,7.545300E-12
 13-04-19,04:08:01,7.545300E-12
 13-04-19,04:09:01,7.543700E-12
 13-04-19,04:10:02,7.545000E-12
 13-04-19,04:11:02,7.545500E-12
 13-04-19,04:12:02,7.541600E-12
 13-04-19,04:13:02,7.539900E-12
 13-04-19,04:14:02,7.542100E-12
 13-04-19,04:15:02,7.542800E-12
 13-04-19,04:16:03,7.546800E-12
 13-04-19,04:17:03,7.543700E-12
 13-04-19,04:18:03,7.544200E-12
 13-04-19,04:19:03,7.540300E-12
 13-04-19,04:20:03,7.544000E-12
 13-04-19,04:21:03,7.545000E-12
 13-04-19,04:22:03,7.544900E-12
 13-04-19,04:23:04,7.545000E-12
 13-04-19,04:24:04,7.543200E-12
 13-04-19,04:25:04,7.542700E-12
 13-04-19,04:26:04,7.544800E-12
