,1Kpot RuO2,He3 AB,He3 RuO2,Sorb AB,Time_1Kpot RuO2,Time_He3 AB,Time_He3 RuO2,Time_Sorb AB,Time_helium level,Time_helium_count,Time_helium_flow (l),helium level,helium_count,helium_flow (l)
0,25.982969,0.0,25.946751,284.25,2019-06-04 12:50:48,2019-06-04 00:00:01,2019-06-04 15:04:01,2019-06-04 00:00:00,2019-06-04 00:00:07,2019-06-04 12:24:36,2019-06-04 00:00:04,116.0,190.0,0.0874423217
1,25.972975,0.0,25.95602,284.3,2019-06-04 12:50:50,2019-06-04 00:00:04,2019-06-04 15:04:02,2019-06-04 00:00:03,2019-06-04 00:00:10,2019-06-04 12:24:41,2019-06-04 00:00:09,116.0,200.0,0.0874423217
2,25.955383,0.0,25.959929,284.15,2019-06-04 12:50:52,2019-06-04 00:00:06,2019-06-04 15:04:03,2019-06-04 00:00:05,2019-06-04 00:00:13,2019-06-04 12:24:46,2019-06-04 00:00:14,116.0,210.0,0.0874423217
3,25.934181,0.0,25.958925,284.3,2019-06-04 12:50:54,2019-06-04 00:00:09,2019-06-04 15:04:04,2019-06-04 00:00:07,2019-06-04 00:00:24,2019-06-04 12:24:51,2019-06-04 00:00:19,116.0,230.0,0.0874423217
4,25.90638,0.0,25.954817,284.27,2019-06-04 12:50:56,2019-06-04 00:00:11,2019-06-04 15:04:05,2019-06-04 00:00:10,2019-06-04 00:00:28,2019-06-04 12:24:56,2019-06-04 00:00:24,116.0,240.0,0.0874423217
5,25.877592,0.0,25.947889,284.23,2019-06-04 12:50:58,2019-06-04 00:00:13,2019-06-04 15:04:07,2019-06-04 00:00:12,2019-06-04 00:00:31,2019-06-04 12:25:01,2019-06-04 00:00:29,116.0,250.0,0.0874423217
6,25.849012,0.0,25.940052,284.19,2019-06-04 12:51:00,2019-06-04 00:00:16,2019-06-04 15:04:08,2019-06-04 00:00:15,2019-06-04 00:00:42,2019-06-04 12:25:06,2019-06-04 00:00:34,116.0,270.0,0.0874423217
7,25.81986,0.0,25.930128,284.12,2019-06-04 12:51:02,2019-06-04 00:00:18,2019-06-04 15:04:09,2019-06-04 00:00:17,2019-06-04 00:00:49,2019-06-04 12:25:11,2019-06-04 00:00:39,116.0,280.0,0.0874423217
8,25.791325,0.0,25.920149,284.2,2019-06-04 12:51:05,2019-06-04 00:00:21,2019-06-04 15:04:10,2019-06-04 00:00:20,2019-06-04 00:00:55,2019-06-04 12:25:16,2019-06-04 00:00:44,116.0,298.2000000000007,0.0874423217
9,25.761997,0.0,25.908173,284.23,2019-06-04 12:51:07,2019-06-04 00:00:23,2019-06-04 15:04:11,2019-06-04 00:00:22,2019-06-04 00:00:59,2019-06-04 12:25:21,2019-06-04 00:00:49,116.0,310.0,0.0874423217
10,25.732525,0.0,25.896671,284.15,2019-06-04 12:51:09,2019-06-04 00:00:26,2019-06-04 15:04:12,2019-06-04 00:00:25,2019-06-04 00:01:06,2019-06-04 12:25:26,2019-06-04 00:00:54,116.0,320.0,0.0874423217
11,25.700409,0.0,25.883772,284.25,2019-06-04 12:51:11,2019-06-04 00:00:28,2019-06-04 15:04:13,2019-06-04 00:00:27,2019-06-04 00:01:11,2019-06-04 12:25:31,2019-06-04 00:00:59,116.0,340.0,0.0874423217
12,25.670254,0.0,25.871845,284.23,2019-06-04 12:51:13,2019-06-04 00:00:31,2019-06-04 15:04:14,2019-06-04 00:00:30,2019-06-04 00:01:13,2019-06-04 12:25:36,2019-06-04 00:01:04,116.0,350.0,0.0874423217
13,25.641397,0.0,25.858416,284.2,2019-06-04 12:51:15,2019-06-04 00:00:33,2019-06-04 15:04:15,2019-06-04 00:00:32,2019-06-04 00:01:17,2019-06-04 12:25:41,2019-06-04 00:01:09,116.0,370.0,0.0874423217
14,25.610882,0.0,25.846064,284.27,2019-06-04 12:51:17,2019-06-04 00:00:36,2019-06-04 15:04:16,2019-06-04 00:00:34,2019-06-04 00:01:25,2019-06-04 12:25:46,2019-06-04 00:01:14,116.0,380.0,0.0874423217
15,25.578812,0.0,25.832367,284.28,2019-06-04 12:51:19,2019-06-04 00:00:38,2019-06-04 15:04:17,2019-06-04 00:00:37,2019-06-04 00:01:31,2019-06-04 12:25:51,2019-06-04 00:01:19,116.0,400.0,0.0874423217
16,25.546515,0.0,25.819872,284.2,2019-06-04 12:51:21,2019-06-04 00:00:41,2019-06-04 15:04:18,2019-06-04 00:00:39,2019-06-04 00:01:35,2019-06-04 12:25:56,2019-06-04 00:01:24,116.0,410.0,0.0874423217
17,25.515596,0.0,25.806042,284.22,2019-06-04 12:51:23,2019-06-04 00:00:43,2019-06-04 15:04:19,2019-06-04 00:00:42,2019-06-04 00:01:37,2019-06-04 12:26:01,2019-06-04 00:01:29,116.0,430.0,0.0874423217
18,25.485039,0.0,25.793324,284.17,2019-06-04 12:51:25,2019-06-04 00:00:45,2019-06-04 15:04:20,2019-06-04 00:00:44,2019-06-04 00:01:41,2019-06-04 12:26:06,2019-06-04 00:01:34,116.0,440.0,0.0830312442
19,25.454876,0.0,25.779083,284.37,2019-06-04 12:51:27,2019-06-04 00:00:48,2019-06-04 15:04:21,2019-06-04 00:00:47,2019-06-04 00:01:49,2019-06-04 12:26:11,2019-06-04 00:01:39,116.0,460.0,0.0830312442
20,25.423519,0.0,25.766029,284.23,2019-06-04 12:51:29,2019-06-04 00:00:50,2019-06-04 15:04:22,2019-06-04 00:00:49,2019-06-04 00:01:53,2019-06-04 12:26:16,2019-06-04 00:01:44,116.0,470.0,0.0830312442
21,25.395094,0.0,25.751497,284.27,2019-06-04 12:51:31,2019-06-04 00:00:53,2019-06-04 15:04:23,2019-06-04 00:00:52,2019-06-04 00:01:55,2019-06-04 12:26:21,2019-06-04 00:01:49,116.0,490.0,0.0830312442
22,25.364109,0.0,25.738201,284.17,2019-06-04 12:51:34,2019-06-04 00:00:55,2019-06-04 15:04:25,2019-06-04 00:00:54,2019-06-04 00:01:59,2019-06-04 12:26:26,2019-06-04 00:01:54,116.0,508.2000000000007,0.0850179576
23,25.33165,0.0,25.72353,284.23,2019-06-04 12:51:36,2019-06-04 00:00:58,2019-06-04 15:04:26,2019-06-04 00:00:57,2019-06-04 00:02:07,2019-06-04 12:26:31,2019-06-04 00:01:59,116.0,520.0,0.0850179576
24,25.302149,0.0,25.710255,284.2,2019-06-04 12:51:38,2019-06-04 00:01:00,2019-06-04 15:04:27,2019-06-04 00:00:59,2019-06-04 00:02:10,2019-06-04 12:26:36,2019-06-04 00:02:04,116.0,538.2000000000007,0.0850179576
25,25.271296,0.0,25.69556,284.25,2019-06-04 12:51:40,2019-06-04 00:01:03,2019-06-04 15:04:28,2019-06-04 00:01:02,2019-06-04 00:02:13,2019-06-04 12:26:42,2019-06-04 00:02:09,116.0,550.0,0.0850179576
26,25.238647,0.0,25.680611,284.25,2019-06-04 12:51:42,2019-06-04 00:01:05,2019-06-04 15:04:29,2019-06-04 00:01:04,2019-06-04 00:02:17,2019-06-04 12:27:18,2019-06-04 00:02:15,116.0,660.0,0.0850179576
27,25.20796,0.0,25.666897,284.27,2019-06-04 12:51:44,2019-06-04 00:01:08,2019-06-04 15:04:30,2019-06-04 00:01:06,2019-06-04 00:02:19,2019-06-04 12:27:32,2019-06-04 00:02:20,116.0,708.2000000000007,0.0850179576
28,25.178143,0.0,25.65184,284.37,2019-06-04 12:51:46,2019-06-04 00:01:10,2019-06-04 15:04:31,2019-06-04 00:01:09,2019-06-04 00:02:23,2019-06-04 12:27:44,2019-06-04 00:02:25,116.0,740.0,0.0850179576
29,25.148628,0.0,25.636707,284.34,2019-06-04 12:51:48,2019-06-04 00:01:12,2019-06-04 15:04:32,2019-06-04 00:01:11,2019-06-04 00:02:31,2019-06-04 12:27:58,2019-06-04 00:02:30,116.0,780.0,0.0850179576
30,25.121061,0.0,25.622877,284.25,2019-06-04 12:51:50,2019-06-04 00:01:15,2019-06-04 15:04:33,2019-06-04 00:01:14,2019-06-04 00:02:35,2019-06-04 12:28:03,2019-06-04 00:02:35,116.0,790.0,0.0850179576
31,25.091513,0.0,25.607571,284.19,2019-06-04 12:51:52,2019-06-04 00:01:17,2019-06-04 15:04:34,2019-06-04 00:01:16,2019-06-04 00:02:37,2019-06-04 12:28:08,2019-06-04 00:02:40,116.0,810.0,0.0850179576
32,25.060059,0.0,25.593605,284.29,2019-06-04 12:51:54,2019-06-04 00:01:20,2019-06-04 15:04:35,2019-06-04 00:01:19,2019-06-04 00:02:41,2019-06-04 12:28:13,2019-06-04 00:02:45,116.0,820.0,0.0850179576
33,25.030315,0.0,25.578264,284.28,2019-06-04 12:51:56,2019-06-04 00:01:22,2019-06-04 15:04:36,2019-06-04 00:01:21,2019-06-04 00:02:49,2019-06-04 12:28:18,2019-06-04 00:02:50,116.0,840.0,0.0850179576
34,24.996922,0.0,25.564302,284.22,2019-06-04 12:51:58,2019-06-04 00:01:25,2019-06-04 15:04:37,2019-06-04 00:01:24,2019-06-04 00:02:55,2019-06-04 12:28:23,2019-06-04 00:02:55,116.0,850.0,0.0850179576
35,24.96559,0.0,25.548796,284.28,2019-06-04 12:52:00,2019-06-04 00:01:27,2019-06-04 15:04:38,2019-06-04 00:01:26,2019-06-04 00:03:01,2019-06-04 12:28:28,2019-06-04 00:03:00,116.0,868.2000000000007,0.0850179576
36,24.935297,0.0,25.534393,284.32,2019-06-04 12:52:03,2019-06-04 00:01:30,2019-06-04 15:04:39,2019-06-04 00:01:29,2019-06-04 00:03:05,2019-06-04 12:28:33,2019-06-04 00:03:05,116.0,880.0,0.0850179576
37,24.906092,0.0,25.518423,284.17,2019-06-04 12:52:05,2019-06-04 00:01:32,2019-06-04 15:04:41,2019-06-04 00:01:31,2019-06-04 00:03:13,2019-06-04 12:28:38,2019-06-04 00:03:10,116.0,890.0,0.0850179576
38,24.878273,0.0,25.503996,284.2,2019-06-04 12:52:07,2019-06-04 00:01:35,2019-06-04 15:04:42,2019-06-04 00:01:34,2019-06-04 00:03:19,2019-06-04 12:28:43,2019-06-04 00:03:15,116.0,910.0,0.0850179576
39,24.849522,0.0,25.488066,284.25,2019-06-04 12:52:09,2019-06-04 00:01:37,2019-06-04 15:04:43,2019-06-04 00:01:36,2019-06-04 00:03:31,2019-06-04 12:28:48,2019-06-04 00:03:20,116.0,920.0,0.0850179576
40,24.820705,0.0,25.471924,284.22,2019-06-04 12:52:11,2019-06-04 00:01:40,2019-06-04 15:04:44,2019-06-04 00:01:39,2019-06-04 00:03:35,2019-06-04 12:28:53,2019-06-04 00:03:25,116.0,938.2000000000007,0.0850179576
41,24.790909,0.0,25.455744,284.19,2019-06-04 12:52:13,2019-06-04 00:01:42,2019-06-04 15:04:45,2019-06-04 00:01:41,2019-06-04 00:03:37,2019-06-04 12:28:58,2019-06-04 00:03:30,116.0,950.0,0.0850179576
42,24.76193,0.0,25.441084,284.14,2019-06-04 12:52:15,2019-06-04 00:01:45,2019-06-04 15:04:46,2019-06-04 00:01:43,2019-06-04 00:03:41,2019-06-04 12:29:03,2019-06-04 00:03:35,116.0,960.0,0.0842945003
43,24.732559,0.0,25.424917,284.23,2019-06-04 12:52:17,2019-06-04 00:01:47,2019-06-04 15:04:47,2019-06-04 00:01:46,2019-06-04 00:03:49,2019-06-04 12:29:08,2019-06-04 00:03:40,116.0,980.0,0.0842945003
44,24.703215,0.0,25.408548,284.25,2019-06-04 12:52:19,2019-06-04 00:01:49,2019-06-04 15:04:48,2019-06-04 00:01:48,2019-06-04 00:03:55,2019-06-04 12:29:13,2019-06-04 00:03:45,116.0,990.0,0.0842945003
45,24.674368,0.0,25.393551,284.28,2019-06-04 12:52:21,2019-06-04 00:01:52,2019-06-04 15:04:49,2019-06-04 00:01:51,2019-06-04 00:03:59,2019-06-04 12:29:18,2019-06-04 00:03:50,116.0,0.0,0.0842945003
46,24.64554,0.0,25.376881,284.22,2019-06-04 12:52:23,2019-06-04 00:01:54,2019-06-04 15:04:50,2019-06-04 00:01:53,2019-06-04 00:04:01,2019-06-04 12:29:23,2019-06-04 00:03:55,116.0,20.0,0.083213911
47,24.614889,0.0,25.360128,284.22,2019-06-04 12:52:26,2019-06-04 00:01:57,2019-06-04 15:04:51,2019-06-04 00:01:56,2019-06-04 00:04:05,2019-06-04 12:29:28,2019-06-04 00:04:00,116.0,30.0,0.083213911
48,24.582489,0.0,25.34481,284.22,2019-06-04 12:52:28,2019-06-04 00:01:59,2019-06-04 15:04:52,2019-06-04 00:01:58,2019-06-04 00:04:13,2019-06-04 12:29:33,2019-06-04 00:04:05,116.0,48.20000000000073,0.083213911
49,24.550682,0.0,25.327803,284.15,2019-06-04 12:52:30,2019-06-04 00:02:02,2019-06-04 15:04:53,2019-06-04 00:02:01,2019-06-04 00:04:17,2019-06-04 12:29:38,2019-06-04 00:04:10,116.0,60.0,0.083213911
50,24.520897,0.0,25.312193,284.27,2019-06-04 12:52:32,2019-06-04 00:02:04,2019-06-04 15:04:55,2019-06-04 00:02:03,2019-06-04 00:04:19,2019-06-04 12:29:43,2019-06-04 00:04:15,116.0,70.0,0.083213911
51,24.490486,0.0,25.294962,284.25,2019-06-04 12:52:34,2019-06-04 00:02:07,2019-06-04 15:04:56,2019-06-04 00:02:06,2019-06-04 00:04:26,2019-06-04 12:29:48,2019-06-04 00:04:20,116.0,90.0,0.083213911
52,24.46114,0.0,25.277601,284.2,2019-06-04 12:52:36,2019-06-04 00:02:09,2019-06-04 15:04:57,2019-06-04 00:02:08,2019-06-04 00:04:35,2019-06-04 12:29:53,2019-06-04 00:04:25,116.0,100.0,0.083213911
53,24.433304,0.0,25.261797,284.25,2019-06-04 12:52:38,2019-06-04 00:02:12,2019-06-04 15:04:58,2019-06-04 00:02:10,2019-06-04 00:04:37,2019-06-04 12:29:58,2019-06-04 00:04:30,116.0,110.0,0.083213911
54,24.404232,0.0,25.244394,284.15,2019-06-04 12:52:40,2019-06-04 00:02:14,2019-06-04 15:04:59,2019-06-04 00:02:13,2019-06-04 00:04:41,2019-06-04 12:30:03,2019-06-04 00:04:35,116.0,130.0,0.083213911
55,24.374218,0.0,25.22847,284.15,2019-06-04 12:52:42,2019-06-04 00:02:17,2019-06-04 15:05:00,2019-06-04 00:02:15,2019-06-04 00:04:43,2019-06-04 12:30:08,2019-06-04 00:04:40,116.0,140.0,0.083213911
56,24.345356,0.0,25.21088,284.28,2019-06-04 12:52:44,2019-06-04 00:02:19,2019-06-04 15:05:01,2019-06-04 00:02:18,2019-06-04 00:04:55,2019-06-04 12:30:13,2019-06-04 00:04:45,116.0,158.20000000000073,0.083213911
57,24.317364,0.0,25.193178,284.25,2019-06-04 12:52:47,2019-06-04 00:02:21,2019-06-04 15:05:02,2019-06-04 00:02:20,2019-06-04 00:05:01,2019-06-04 12:30:18,2019-06-04 00:04:50,116.0,170.0,0.083213911
58,24.290417,0.0,25.176851,284.22,2019-06-04 12:52:49,2019-06-04 00:02:24,2019-06-04 15:05:03,2019-06-04 00:02:23,2019-06-04 00:05:05,2019-06-04 12:30:23,2019-06-04 00:04:55,116.0,180.0,0.083213911
59,24.26335,0.0,25.15871,284.32,2019-06-04 12:52:51,2019-06-04 00:02:26,2019-06-04 15:05:04,2019-06-04 00:02:25,2019-06-04 00:05:08,2019-06-04 12:30:29,2019-06-04 00:05:00,116.0,198.20000000000073,0.083213911
60,24.236856,0.0,25.142216,284.29,2019-06-04 12:52:53,2019-06-04 00:02:29,2019-06-04 15:05:05,2019-06-04 00:02:28,2019-06-04 00:05:19,2019-06-04 12:30:34,2019-06-04 00:05:05,116.0,210.0,0.083213911
61,24.208399,0.0,25.124071,284.25,2019-06-04 12:52:55,2019-06-04 00:02:31,2019-06-04 15:05:06,2019-06-04 00:02:30,2019-06-04 00:05:23,2019-06-04 12:30:39,2019-06-04 00:05:10,116.0,220.0,0.083213911
62,24.184048,0.0,25.107313,284.22,2019-06-04 12:52:57,2019-06-04 00:02:34,2019-06-04 15:05:07,2019-06-04 00:02:33,2019-06-04 00:05:26,2019-06-04 12:30:44,2019-06-04 00:05:16,116.0,240.0,0.083213911
63,24.16028,0.0,25.088749,284.25,2019-06-04 12:52:59,2019-06-04 00:02:36,2019-06-04 15:05:08,2019-06-04 00:02:35,2019-06-04 00:05:29,2019-06-04 12:30:49,2019-06-04 00:05:21,116.0,250.0,0.083213911
64,24.134295,0.0,25.070263,284.34,2019-06-04 12:53:01,2019-06-04 00:02:39,2019-06-04 15:05:09,2019-06-04 00:02:38,2019-06-04 00:05:37,2019-06-04 12:30:54,2019-06-04 00:05:26,116.0,260.0,0.083213911
65,24.108948,0.0,25.053419,284.2,2019-06-04 12:53:03,2019-06-04 00:02:41,2019-06-04 15:05:11,2019-06-04 00:02:40,2019-06-04 00:05:41,2019-06-04 12:30:59,2019-06-04 00:05:31,116.0,280.0,0.0840250015
66,24.082184,0.0,25.034735,284.27,2019-06-04 12:53:05,2019-06-04 00:02:44,2019-06-04 15:05:12,2019-06-04 00:02:42,2019-06-04 00:05:44,2019-06-04 12:31:04,2019-06-04 00:05:36,116.0,290.0,0.0840250015
67,24.055408,0.0,25.017693,284.25,2019-06-04 12:53:07,2019-06-04 00:02:46,2019-06-04 15:05:13,2019-06-04 00:02:45,2019-06-04 00:05:47,2019-06-04 12:31:09,2019-06-04 00:05:41,116.0,300.0,0.0840250015
68,24.027731,0.0,24.998701,284.27,2019-06-04 12:53:10,2019-06-04 00:02:48,2019-06-04 15:05:14,2019-06-04 00:02:47,2019-06-04 00:05:50,2019-06-04 12:31:14,2019-06-04 00:05:46,116.0,320.0,0.0840250015
69,24.004335,0.0,24.981237,284.23,2019-06-04 12:53:12,2019-06-04 00:02:51,2019-06-04 15:05:15,2019-06-04 00:02:50,2019-06-04 00:05:54,2019-06-04 12:31:19,2019-06-04 00:05:51,116.0,330.0,0.0840250015
70,23.982395,0.0,24.961973,284.22,2019-06-04 12:53:14,2019-06-04 00:02:53,2019-06-04 15:05:16,2019-06-04 00:02:52,2019-06-04 00:06:01,2019-06-04 12:31:24,2019-06-04 00:05:56,116.0,340.0,0.083325634
71,23.958317,0.0,24.944513,284.19,2019-06-04 12:53:16,2019-06-04 00:02:56,2019-06-04 15:05:17,2019-06-04 00:02:55,2019-06-04 00:06:08,2019-06-04 12:31:29,2019-06-04 00:06:01,116.0,360.0,0.083325634
72,23.932001,0.0,24.925121,284.27,2019-06-04 12:53:18,2019-06-04 00:02:58,2019-06-04 15:05:18,2019-06-04 00:02:57,2019-06-04 00:06:14,2019-06-04 12:31:34,2019-06-04 00:06:06,116.0,370.0,0.083325634
73,23.90556,0.0,24.905354,284.23,2019-06-04 12:53:20,2019-06-04 00:03:01,2019-06-04 15:05:19,2019-06-04 00:03:00,2019-06-04 00:06:25,2019-06-04 12:31:39,2019-06-04 00:06:11,116.0,380.0,0.083325634
74,23.882198,0.0,24.887148,284.25,2019-06-04 12:53:22,2019-06-04 00:03:03,2019-06-04 15:05:20,2019-06-04 00:03:02,2019-06-04 00:06:29,2019-06-04 12:31:44,2019-06-04 00:06:16,116.0,398.2000000000007,0.083325634
75,23.855722,0.0,24.867073,284.06,2019-06-04 12:53:24,2019-06-04 00:03:06,2019-06-04 15:05:21,2019-06-04 00:03:05,2019-06-04 00:06:32,2019-06-04 12:31:49,2019-06-04 00:06:21,116.0,410.0,0.083325634
76,23.830999,0.0,24.848722,284.27,2019-06-04 12:53:26,2019-06-04 00:03:08,2019-06-04 15:05:22,2019-06-04 00:03:07,2019-06-04 00:06:36,2019-06-04 12:31:54,2019-06-04 00:06:26,116.0,420.0,0.083325634
77,23.809563,0.0,24.828354,284.32,2019-06-04 12:53:28,2019-06-04 00:03:11,2019-06-04 15:05:23,2019-06-04 00:03:09,2019-06-04 00:06:43,2019-06-04 12:31:59,2019-06-04 00:06:31,116.0,438.2000000000007,0.083325634
78,23.787931,0.0,24.809767,284.28,2019-06-04 12:53:31,2019-06-04 00:03:13,2019-06-04 15:05:24,2019-06-04 00:03:12,2019-06-04 00:06:47,2019-06-04 12:32:04,2019-06-04 00:06:36,116.0,450.0,0.083325634
79,23.767218,0.0,24.789421,284.29,2019-06-04 12:53:33,2019-06-04 00:03:16,2019-06-04 15:05:25,2019-06-04 00:03:14,2019-06-04 00:06:50,2019-06-04 12:32:09,2019-06-04 00:06:41,116.0,460.0,0.083325634
80,23.748535,0.0,24.769062,284.25,2019-06-04 12:53:35,2019-06-04 00:03:18,2019-06-04 15:05:27,2019-06-04 00:03:17,2019-06-04 00:06:54,2019-06-04 12:32:14,2019-06-04 00:06:46,116.0,470.0,0.083325634
81,23.726673,0.0,24.748455,284.29,2019-06-04 12:53:37,2019-06-04 00:03:21,2019-06-04 15:05:28,2019-06-04 00:03:19,2019-06-04 00:07:01,2019-06-04 12:32:19,2019-06-04 00:06:51,116.0,488.2000000000007,0.083325634
82,23.704969,0.0,24.729567,284.17,2019-06-04 12:53:39,2019-06-04 00:03:23,2019-06-04 15:05:29,2019-06-04 00:03:22,2019-06-04 00:07:08,2019-06-04 12:32:24,2019-06-04 00:06:56,116.0,500.0,0.083325634
83,23.68302,0.0,24.708673,284.2,2019-06-04 12:53:41,2019-06-04 00:03:26,2019-06-04 15:05:30,2019-06-04 00:03:24,2019-06-04 00:07:11,2019-06-04 12:32:29,2019-06-04 00:07:01,116.0,510.0,0.083325634
84,23.658411,0.0,24.689409,284.23,2019-06-04 12:53:43,2019-06-04 00:03:28,2019-06-04 15:05:31,2019-06-04 00:03:27,2019-06-04 00:07:14,2019-06-04 12:32:34,2019-06-04 00:07:06,116.0,520.0,0.083325634
85,23.635286,0.0,24.667959,284.19,2019-06-04 12:53:45,2019-06-04 00:03:30,2019-06-04 15:05:32,2019-06-04 00:03:29,2019-06-04 00:07:26,2019-06-04 12:32:39,2019-06-04 00:07:11,116.0,540.0,0.083325634
86,23.613045,0.0,24.648306,284.23,2019-06-04 12:53:47,2019-06-04 00:03:33,2019-06-04 15:05:33,2019-06-04 00:03:32,2019-06-04 00:07:32,2019-06-04 12:32:44,2019-06-04 00:07:16,116.0,550.0,0.083325634
87,23.588856,0.0,24.6266,284.25,2019-06-04 12:53:49,2019-06-04 00:03:35,2019-06-04 15:05:34,2019-06-04 00:03:34,2019-06-04 00:07:36,2019-06-04 12:32:49,2019-06-04 00:07:21,116.0,560.0,0.083325634
88,23.566349,0.0,24.604811,284.39,2019-06-04 12:53:51,2019-06-04 00:03:38,2019-06-04 15:05:35,2019-06-04 00:03:36,2019-06-04 00:07:38,2019-06-04 12:32:54,2019-06-04 00:07:26,116.0,570.0,0.083325634
89,23.545101,0.0,24.582808,284.23,2019-06-04 12:53:54,2019-06-04 00:03:40,2019-06-04 15:05:36,2019-06-04 00:03:39,2019-06-04 00:07:42,2019-06-04 12:32:59,2019-06-04 00:07:31,116.0,590.0,0.0842200374
90,23.523949,0.0,24.562651,284.25,2019-06-04 12:53:56,2019-06-04 00:03:43,2019-06-04 15:05:37,2019-06-04 00:03:41,2019-06-04 00:07:50,2019-06-04 12:33:04,2019-06-04 00:07:36,116.0,600.0,0.0842200374
91,23.502863,0.0,24.540453,284.3,2019-06-04 12:53:58,2019-06-04 00:03:45,2019-06-04 15:05:38,2019-06-04 00:03:44,2019-06-04 00:07:53,2019-06-04 12:33:09,2019-06-04 00:07:41,116.0,610.0,0.0842200374
92,23.480843,0.0,24.520195,284.23,2019-06-04 12:54:00,2019-06-04 00:03:48,2019-06-04 15:05:39,2019-06-04 00:03:46,2019-06-04 00:07:56,2019-06-04 12:33:14,2019-06-04 00:07:46,116.0,620.0,0.0842200374
93,23.461535,0.0,24.49781,284.22,2019-06-04 12:54:02,2019-06-04 00:03:50,2019-06-04 15:05:40,2019-06-04 00:03:49,2019-06-04 00:08:02,2019-06-04 12:33:19,2019-06-04 00:07:51,116.0,638.2000000000007,0.0837832927
94,23.44039,0.0,24.477247,284.34,2019-06-04 12:54:04,2019-06-04 00:03:53,2019-06-04 15:05:42,2019-06-04 00:03:51,2019-06-04 00:08:06,2019-06-04 12:33:24,2019-06-04 00:07:56,116.0,650.0,0.0837832927
95,23.420723,0.0,24.454395,284.27,2019-06-04 12:54:06,2019-06-04 00:03:55,2019-06-04 15:05:43,2019-06-04 00:03:54,2019-06-04 00:08:13,2019-06-04 12:33:29,2019-06-04 00:08:02,116.0,660.0,0.0837832927
96,23.401615,0.0,24.431221,284.23,2019-06-04 12:54:08,2019-06-04 00:03:58,2019-06-04 15:05:44,2019-06-04 00:03:56,2019-06-04 00:08:18,2019-06-04 12:33:34,2019-06-04 00:08:07,116.0,670.0,0.0837832927
97,23.381592,0.0,24.410023,284.25,2019-06-04 12:54:10,2019-06-04 00:04:00,2019-06-04 15:05:45,2019-06-04 00:03:59,2019-06-04 00:08:20,2019-06-04 12:33:39,2019-06-04 00:08:12,116.0,688.2000000000007,0.0837832927
98,23.36042,0.0,24.386755,284.27,2019-06-04 12:54:12,2019-06-04 00:04:03,2019-06-04 15:05:46,2019-06-04 00:04:01,2019-06-04 00:08:24,2019-06-04 12:33:44,2019-06-04 00:08:17,116.0,700.0,0.0837832927
99,23.339972,0.0,24.36552,284.27,2019-06-04 12:54:14,2019-06-04 00:04:05,2019-06-04 15:05:47,2019-06-04 00:04:03,2019-06-04 00:08:32,2019-06-04 12:33:49,2019-06-04 00:08:22,116.0,710.0,0.0837832927
100,23.322216,0.0,24.34185,284.28,2019-06-04 12:54:17,2019-06-04 00:04:07,2019-06-04 15:05:48,2019-06-04 00:04:06,2019-06-04 00:08:36,2019-06-04 12:33:55,2019-06-04 00:08:27,116.0,720.0,0.0837832927
101,23.302305,0.0,24.320135,284.25,2019-06-04 12:54:19,2019-06-04 00:04:10,2019-06-04 15:05:49,2019-06-04 00:04:08,2019-06-04 00:08:38,2019-06-04 12:34:00,2019-06-04 00:08:32,116.0,730.0,0.0837832927
102,23.286119,0.0,24.296045,284.28,2019-06-04 12:54:21,2019-06-04 00:04:12,2019-06-04 15:05:50,2019-06-04 00:04:11,2019-06-04 00:08:42,2019-06-04 12:34:05,2019-06-04 00:08:37,116.0,748.2000000000007,0.0837832927
103,23.266447,0.0,24.271864,284.23,2019-06-04 12:54:23,2019-06-04 00:04:15,2019-06-04 15:05:51,2019-06-04 00:04:13,2019-06-04 00:08:50,2019-06-04 12:34:10,2019-06-04 00:08:42,116.0,760.0,0.0837832927
104,23.248363,0.0,24.249649,284.3,2019-06-04 12:54:25,2019-06-04 00:04:17,2019-06-04 15:05:52,2019-06-04 00:04:16,2019-06-04 00:08:54,2019-06-04 12:34:15,2019-06-04 00:08:47,116.0,770.0,0.0837832927
105,23.232716,0.0,24.225018,284.25,2019-06-04 12:54:27,2019-06-04 00:04:20,2019-06-04 15:05:53,2019-06-04 00:04:18,2019-06-04 00:08:56,2019-06-04 12:34:20,2019-06-04 00:08:52,116.0,780.0,0.0837832927
106,23.217653,0.0,24.200262,284.23,2019-06-04 12:54:29,2019-06-04 00:04:22,2019-06-04 15:05:54,2019-06-04 00:04:21,2019-06-04 00:09:08,2019-06-04 12:34:25,2019-06-04 00:08:57,116.0,790.0,0.0837832927
107,23.202593,0.0,24.177591,284.28,2019-06-04 12:54:31,2019-06-04 00:04:25,2019-06-04 15:05:55,2019-06-04 00:04:23,2019-06-04 00:09:12,2019-06-04 12:34:30,2019-06-04 00:09:02,116.0,808.2000000000007,0.0837832927
108,23.184052,0.0,24.152384,284.28,2019-06-04 12:54:33,2019-06-04 00:04:27,2019-06-04 15:05:57,2019-06-04 00:04:26,2019-06-04 00:09:14,2019-06-04 12:34:35,2019-06-04 00:09:07,116.0,820.0,0.0837832927
